Full Name,Attribute Name,Entity Name,Business Name,Acronym,Full Term
oracle.npofe02p.ods.otc_deriv_cntrct_adj.usd_buy_ntnl_am,Usd Buy Notional Amount,ONE TIME CHARGE DERIVATIVE CONTRACT ADJUSTMENT,US Dollars Buy Notional Amount,USD,US Dollars
oracle.npofe02p.ods.otc_deriv_cntrct.usd_buy_ntnl_am,Usd Buy Notional Amount,ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Buy Notional Amount,USD,US Dollars
oracle.npofe02p.ods.pre_mnl_otc_adj.usd_buy_ntnl_am,Usd Buy Notional Amount,PRE-STAGE MANUAL ONE TIME CHARGE ADJUSTMENT,US Dollars Buy Notional Amount,USD,US Dollars
oracle.npofe02p.ods.rep_stg_tss_otc_deriv_cntrct.usd_buy_ntnl_am,Usd Buy Notional Amount,REPLICATE STAGE TSS ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Buy Notional Amount,USD,US Dollars
oracle.npofe02p.ods.rep_otc_deriv_cntrct.usd_buy_ntnl_am,Usd Buy Notional Amount,REPLICATE ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Buy Notional Amount,USD,US Dollars
oracle.npofe02p.ods.equty_mo_end_expsr_r.usd_carry_val_am,Usd Carrying Value Amount,EQUITY MONTH END EXPOSURE RETROFIT,US Dollars Carrying Value Amount,USD,US Dollars
oracle.npofe02p.ods.equty_mo_end_expsr.usd_carry_val_am,Usd Carrying Value Amount,EQUITY MONTH END EXPOSURE,US Dollars Carrying Value Amount,USD,US Dollars
oracle.npofe02p.ods.cash_mo_end_bal.usd_cntrl_bank_rqr_bal_am,Usd Central Bank Required Balance Amount,CASH MONTH END BALANCE,US Dollars Central Bank Required Balance Amount,USD,US Dollars
oracle.npofe02p.ods.rep_cash_mo_end_bal.usd_cntrl_bank_rqr_bal_am,Usd Central Bank Required Balance Amount,REPLICATE CASH MONTH END BALANCE,US Dollars Central Bank Required Balance Amount,USD,US Dollars
oracle.npofe02p.ods.rep_stg_tss_otc_deriv_cltrl.usd_cltrl_am,Usd Collateral Amount,REPLICATE STAGE TSS ONE TIME CHARGE DERIVATIVE COLLATERAL,US Dollars Collateral Amount,USD,US Dollars
oracle.npofe02p.ods.stg_sft_repo_cntrct.usd_cltrl_am,Usd Collateral Amount,STAGE SECURE FILE TRANSFER REPURCHASE AGREEMENT CONTRACT,US Dollars Collateral Amount,USD,US Dollars
oracle.npofe02p.ods.rep_repo_cntrct.usd_cltrl_am,Usd Collateral Amount,REPLICATE REPURCHASE AGREEMENT CONTRACT,US Dollars Collateral Amount,USD,US Dollars
oracle.npofe02p.ods.otc_deriv_cntrct_adj.usd_cltrl_am,Usd Collateral Amount,ONE TIME CHARGE DERIVATIVE CONTRACT ADJUSTMENT,US Dollars Collateral Amount,USD,US Dollars
oracle.npofe02p.ods.repo_cntrct.usd_cltrl_am,Usd Collateral Amount,REPURCHASE AGREEMENT CONTRACT,US Dollars Collateral Amount,USD,US Dollars
oracle.npofe02p.ods.otc_deriv_cltrl.usd_cltrl_am,Usd Collateral Amount,ONE TIME CHARGE DERIVATIVE COLLATERAL,US Dollars Collateral Amount,USD,US Dollars
oracle.npofe02p.ods.rep_stg_sft_repo_cntrct.usd_cltrl_am,Usd Collateral Amount,REPLICATE STAGE SECURE FILE TRANSFER REPURCHASE AGREEMENT CONTRACT,US Dollars Collateral Amount,USD,US Dollars
oracle.npofe02p.ods.rep_otc_deriv_cltrl.usd_cltrl_am,Usd Collateral Amount,REPLICATE ONE TIME CHARGE DERIVATIVE COLLATERAL,US Dollars Collateral Amount,USD,US Dollars
oracle.npofe02p.ods.stg_tss_otc_deriv_cltrl.usd_cltrl_am,Usd Collateral Amount,STAGE TSS ONE TIME CHARGE DERIVATIVE COLLATERAL,US Dollars Collateral Amount,USD,US Dollars
oracle.npofe02p.ods.pre_tss_rr_deriv_cntrct.usd_cltrl_dpa_am,Usd Collateral Derivative Position Asset Amount,PRE-STAGE TSS REGULATORY REPORTING DERIVATIVES CONTRACTS,US Dollars Collateral Derivative Position Asset Amount,USD,US Dollars
oracle.npofe02p.ods.repo_cntrct.usd_cltrl_haircut_am,Usd Collateral Haircut Amount,REPURCHASE AGREEMENT CONTRACT,US Dollars Collateral Haircut Amount,USD,US Dollars
oracle.npofe02p.ods.rep_stg_sft_repo_cntrct.usd_cltrl_haircut_am,Usd Collateral Haircut Amount,REPLICATE STAGE SECURE FILE TRANSFER REPURCHASE AGREEMENT CONTRACT,US Dollars Collateral Haircut Amount,USD,US Dollars
oracle.npofe02p.ods.rep_repo_cntrct.usd_cltrl_haircut_am,Usd Collateral Haircut Amount,REPLICATE REPURCHASE AGREEMENT CONTRACT,US Dollars Collateral Haircut Amount,USD,US Dollars
oracle.npofe02p.ods.stg_sft_repo_cntrct.usd_cltrl_haircut_am,Usd Collateral Haircut Amount,STAGE SECURE FILE TRANSFER REPURCHASE AGREEMENT CONTRACT,US Dollars Collateral Haircut Amount,USD,US Dollars
oracle.npofe02p.ods.pre_ogl_gl_trial_bal.usd_cr_begin_bal,Usd Credit Beginning Balance,PRE-STAGE OGL GENERAL LEDGER TRIAL BALANCE,US Dollars Credit Beginning Balance,USD,US Dollars
oracle.npofe02p.ods.pre_ogl_scnd_lgr_trial_bal.usd_cr_begin_bal,Usd Credit Beginning Balance,PRE-STAGE OGL SECONDARY LEDGER TRIAL BALANCE,US Dollars Credit Beginning Balance,USD,US Dollars
oracle.npofe02p.ods.pre_ogl_gl_trial_bal.usd_cr_close_bal,Usd Credit Closing Balance,PRE-STAGE OGL GENERAL LEDGER TRIAL BALANCE,US Dollars Credit Closing Balance,USD,US Dollars
oracle.npofe02p.ods.pre_ogl_scnd_lgr_trial_bal.usd_cr_close_bal,Usd Credit Closing Balance,PRE-STAGE OGL SECONDARY LEDGER TRIAL BALANCE,US Dollars Credit Closing Balance,USD,US Dollars
oracle.npofe02p.ods.indv_card_acct_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,INDIVIDUAL CARD ACCOUNT MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_gdr_emea_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE GLOBAL DATA REPOSITORY EUROPE MIDDLE EAST AND AFRICA MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.pre_mse_gdr_usc_card_bal.usd_cr_lmt_am,Usd Credit Limit Amount,PRE MODEL SCORING ENVIRONMENT GLOBAL DATA REPOSITORY UNDERWRITING STEERING COMMITTEE CORPORATE CARD MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_thar_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE THAR MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.corp_card_acct_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,CORPORATE CARD ACCOUNT MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_gdr_lac_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE GLOBAL DATA REPOSITORY LATIN AMERICA AND CARIBBEAN MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_sgar_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE SGAR MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.dgo_trc_stg_ind_ins.usd_cr_lmt_am,Usd Credit Limit Amount,DATA GOVERNANCE OFFICE TRACE STAGE INDIVIDUAL INSTITUTIONAL,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.card_whse_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,CARD WHOLESALE MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_lac2_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE LATIN AMERICA AND CARIBBEAN 2 MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.gns_indv_card_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,GLOBAL NETWORK SERVICES INDIVIDUAL CARD MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.indv_card_acct_mo_bal.usd_cr_lmt_am,Usd Credit Limit Amount,INDIVIDUAL CARD ACCOUNT MONTHLY BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_gdr_japa_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE GLOBAL DATA REPOSITORY JAPAN MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_mns_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE MNS MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_inar_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE INAR MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.pre_mse_gdr_japa_card_bal.usd_cr_lmt_am,Usd Credit Limit Amount,PRE MODEL SCORING ENVIRONMENT GLOBAL DATA REPOSITORY JAPAN CORPORATE CARD MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.dgo_dif_ods_ind_ins.usd_cr_lmt_am,Usd Credit Limit Amount,DATA GOVERNANCE OFFICE DIFFERENCE OPERATIONAL DATA STORE INDIVIDUAL INSTITUTIONAL,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_apa2_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE ASIA PACIFIC AND AUSTRALIA 2 MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_lac1_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE LATIN AMERICA AND CARIBBEAN 1 MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.pre_mse_gdr_ust_card_bal.usd_cr_lmt_am,Usd Credit Limit Amount,PRE MODEL SCORING ENVIRONMENT GLOBAL DATA REPOSITORY UST CORPORATE CARD MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.loan_acct_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,LOAN ACCOUNT MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.pre_mse_gdr_lac_card_bal.usd_cr_lmt_am,Usd Credit Limit Amount,PRE MODEL SCORING ENVIRONMENT GLOBAL DATA REPOSITORY LATIN AMERICA AND CARIBBEAN CORPORATE CARD MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_gdr_ust_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE GLOBAL DATA REPOSITORY UST MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.indv_card_acct_day_bal.usd_cr_lmt_am,Usd Credit Limit Amount,INDIVIDUAL CARD ACCOUNT DAILY BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.dgo_trc_ods_ind_ins.usd_cr_lmt_am,Usd Credit Limit Amount,DATA GOVERNANCE OFFICE TRACE OPERATIONAL DATA STORE INDIVIDUAL INSTITUTIONAL,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_hkar_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE HKAR MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_apa1_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE ASIA PACIFIC AND AUSTRALIA 1 MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_twar_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE TWAR MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.corp_card_acct_opr_bal.usd_cr_lmt_am,Usd Credit Limit Amount,CORPORATE CARD ACCOUNT OPERATIONAL BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.pre_mse_gdr_emea_card_bal.usd_cr_lmt_am,Usd Credit Limit Amount,PRE MODEL SCORING ENVIRONMENT GLOBAL DATA REPOSITORY EUROPE MIDDLE EAST AND AFRICA CORPORATE CARD MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_can_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE CANADA MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_djs_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE DOW JONES MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.dgo_dif_stg_ind_ins.usd_cr_lmt_am,Usd Credit Limit Amount,DATA GOVERNANCE OFFICE DIFFERENCE STAGE INDIVIDUAL INSTITUTIONAL,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_apa3_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE ASIA PACIFIC AND AUSTRALIA 3 MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_emea_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE EUROPE MIDDLE EAST AND AFRICA MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_arw_us_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE ACCOUNTS RECEIVABLE DATA WAREHOUSE US MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.stg_gdr_usc_mo_end_bal.usd_cr_lmt_am,Usd Credit Limit Amount,STAGE GLOBAL DATA REPOSITORY UNDERWRITING STEERING COMMITTEE MONTH END BALANCE,US Dollars Credit Limit Amount,USD,US Dollars
oracle.npofe02p.ods.pre_ogl_gl_trial_bal.usd_cr_per_net_bal,Usd Credit Period Net Balance,PRE-STAGE OGL GENERAL LEDGER TRIAL BALANCE,US Dollars Credit Period Net Balance,USD,US Dollars
oracle.npofe02p.ods.pre_ogl_scnd_lgr_trial_bal.usd_cr_per_net_bal,Usd Credit Period Net Balance,PRE-STAGE OGL SECONDARY LEDGER TRIAL BALANCE,US Dollars Credit Period Net Balance,USD,US Dollars
oracle.npofe02p.ods.cash_flow_invst.usd_curr_cd,Usd Currency Code,CASH FLOW INVESTMENT,US Dollars Currency Code,USD,US Dollars
oracle.npofe02p.ods.loan_acct_mo_end_bal.usd_crnt_mo_intrst_pd_am,Usd Current Month Interest Paid Amount,LOAN ACCOUNT MONTH END BALANCE,US Dollars Current Month Interest Paid Amount,USD,US Dollars
oracle.npofe02p.ods.loan_acct_mo_end_bal.usd_crnt_mo_princ_pd_am,Usd Current Month Principle Paid Amount,LOAN ACCOUNT MONTH END BALANCE,US Dollars Current Month Principal Paid Amount,USD,US Dollars
oracle.npofe02p.ods.pre_ogl_gl_trial_bal.usd_dr_begin_bal,Usd Debit Beginning Balance,PRE-STAGE OGL GENERAL LEDGER TRIAL BALANCE,US Dollars Debit Beginning Balance,USD,US Dollars
oracle.npofe02p.ods.pre_ogl_scnd_lgr_trial_bal.usd_dr_begin_bal,Usd Debit Beginning Balance,PRE-STAGE OGL SECONDARY LEDGER TRIAL BALANCE,US Dollars Debit Beginning Balance,USD,US Dollars
oracle.npofe02p.ods.pre_ogl_scnd_lgr_trial_bal.usd_dr_close_bal,Usd Debit Closing Balance,PRE-STAGE OGL SECONDARY LEDGER TRIAL BALANCE,US Dollars Debit Closing Balance,USD,US Dollars
oracle.npofe02p.ods.pre_ogl_gl_trial_bal.usd_dr_close_bal,Usd Debit Closing Balance,PRE-STAGE OGL GENERAL LEDGER TRIAL BALANCE,US Dollars Debit Closing Balance,USD,US Dollars
oracle.npofe02p.ods.pre_ogl_gl_trial_bal.usd_dr_per_net_bal,Usd Debit Period Net Balance,PRE-STAGE OGL GENERAL LEDGER TRIAL BALANCE,US Dollars Debit Period Net Balance,USD,US Dollars
oracle.npofe02p.ods.pre_ogl_scnd_lgr_trial_bal.usd_dr_per_net_bal,Usd Debit Period Net Balance,PRE-STAGE OGL SECONDARY LEDGER TRIAL BALANCE,US Dollars Debit Period Net Balance,USD,US Dollars
oracle.npofe02p.ods.stg_gdr_emea_mo_end_bal.usd_dfr_outst_bal_am,Usd Deferred Outstanding Balance Amount,STAGE GLOBAL DATA REPOSITORY EUROPE MIDDLE EAST AND AFRICA MONTH END BALANCE,US Dollars Deferred Outstanding Balance Amount,USD,US Dollars
oracle.npofe02p.ods.stg_gdr_usc_mo_end_bal.usd_dfr_outst_bal_am,Usd Deferred Outstanding Balance Amount,STAGE GLOBAL DATA REPOSITORY UNDERWRITING STEERING COMMITTEE MONTH END BALANCE,US Dollars Deferred Outstanding Balance Amount,USD,US Dollars
oracle.npofe02p.ods.stg_gdr_ust_mo_end_bal.usd_dfr_outst_bal_am,Usd Deferred Outstanding Balance Amount,STAGE GLOBAL DATA REPOSITORY UST MONTH END BALANCE,US Dollars Deferred Outstanding Balance Amount,USD,US Dollars
oracle.npofe02p.ods.stg_gdr_japa_mo_end_bal.usd_dfr_outst_bal_am,Usd Deferred Outstanding Balance Amount,STAGE GLOBAL DATA REPOSITORY JAPAN MONTH END BALANCE,US Dollars Deferred Outstanding Balance Amount,USD,US Dollars
oracle.npofe02p.ods.stg_gdr_lac_mo_end_bal.usd_dfr_outst_bal_am,Usd Deferred Outstanding Balance Amount,STAGE GLOBAL DATA REPOSITORY LATIN AMERICA AND CARIBBEAN MONTH END BALANCE,US Dollars Deferred Outstanding Balance Amount,USD,US Dollars
oracle.npofe02p.ods.pre_tss_rr_deriv_cntrct.usd_dpa_am,Usd Derivative Position Amount,PRE-STAGE TSS REGULATORY REPORTING DERIVATIVES CONTRACTS,US Dollars Derivative Position Amount,USD,US Dollars
oracle.npofe02p.ods.otc_tss_deriv_cntrct_cntl.usd_dpa_actl_amt,Usd Derivative Position Asset Actual Amount,ONE TIME CHARGE TSS DERIVATIVE CONTRACT CONTROL,US Dollars Derivative Position Asset Actual Amount,USD,US Dollars
oracle.npofe02p.ods.rep_otc_tss_deriv_cntrct_cntl.usd_dpa_actl_amt,Usd Derivative Position Asset Actual Amount,REPLICATE ONE TIME CHARGE TSS DERIVATIVE CONTRACT CONTROL,US Dollars Derivative Position Asset Actual Amount,USD,US Dollars
oracle.npofe02p.ods.rep_stg_tss_otc_deriv_cntrct.usd_dpa_amt,Usd Derivative Position Asset Amount,REPLICATE STAGE TSS ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Derivative Position Asset Amount,USD,US Dollars
oracle.npofe02p.ods.rep_pre_tss_otc_deriv_cntrct.usd_dpa_amt,Usd Derivative Position Asset Amount,REPLICATE PRE-STAGE TSS ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Derivative Position Asset Amount,USD,US Dollars
oracle.npofe02p.ods.rep_otc_deriv_cntrct.usd_dpa_amt,Usd Derivative Position Asset Amount,REPLICATE ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Derivative Position Asset Amount,USD,US Dollars
oracle.npofe02p.ods.otc_deriv_cntrct.usd_dpa_amt,Usd Derivative Position Asset Amount,ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Derivative Position Asset Amount,USD,US Dollars
oracle.npofe02p.ods.stg_tss_otc_deriv_cntrct.usd_dpa_amt,Usd Derivative Position Asset Amount,STAGE TSS ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Derivative Position Asset Amount,USD,US Dollars
oracle.npofe02p.ods.pre_tss_otc_deriv_cntrct.usd_dpa_amt,Usd Derivative Position Asset Amount,PRE-STAGE TSS ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Derivative Position Asset Amount,USD,US Dollars
oracle.npofe02p.ods.rep_otc_tss_deriv_cntrct_cntl.usd_dpa_expt_amt,Usd Derivative Position Asset Expected Amount,REPLICATE ONE TIME CHARGE TSS DERIVATIVE CONTRACT CONTROL,US Dollars Derivative Position Asset Expected Amount,USD,US Dollars
oracle.npofe02p.ods.otc_tss_deriv_cntrct_cntl.usd_dpa_expt_amt,Usd Derivative Position Asset Expected Amount,ONE TIME CHARGE TSS DERIVATIVE CONTRACT CONTROL,US Dollars Derivative Position Asset Expected Amount,USD,US Dollars
oracle.npofe02p.ods.rep_otc_tss_deriv_cntrct_cntl.usd_dpl_actl_amt,Usd Derivative Position Liability Actual Amount,REPLICATE ONE TIME CHARGE TSS DERIVATIVE CONTRACT CONTROL,US Dollars Derivative Position Liability Actual Amount,USD,US Dollars
oracle.npofe02p.ods.otc_tss_deriv_cntrct_cntl.usd_dpl_actl_amt,Usd Derivative Position Liability Actual Amount,ONE TIME CHARGE TSS DERIVATIVE CONTRACT CONTROL,US Dollars Derivative Position Liability Actual Amount,USD,US Dollars
oracle.npofe02p.ods.pre_tss_rr_deriv_cntrct.usd_dpl_am,Usd Derivative Position Liability Amount,PRE-STAGE TSS REGULATORY REPORTING DERIVATIVES CONTRACTS,US Dollars Derivative Position Liability Amount,USD,US Dollars
oracle.npofe02p.ods.rep_pre_tss_otc_deriv_cntrct.usd_dpl_amt,Usd Derivative Position Liability Amount,REPLICATE PRE-STAGE TSS ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Derivative Position Liability Amount,USD,US Dollars
oracle.npofe02p.ods.rep_otc_deriv_cntrct.usd_dpl_amt,Usd Derivative Position Liability Amount,REPLICATE ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Derivative Position Liability Amount,USD,US Dollars
oracle.npofe02p.ods.otc_deriv_cntrct.usd_dpl_amt,Usd Derivative Position Liability Amount,ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Derivative Position Liability Amount,USD,US Dollars
oracle.npofe02p.ods.pre_tss_otc_deriv_cntrct.usd_dpl_amt,Usd Derivative Position Liability Amount,PRE-STAGE TSS ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Derivative Position Liability Amount,USD,US Dollars
oracle.npofe02p.ods.stg_tss_otc_deriv_cntrct.usd_dpl_amt,Usd Derivative Position Liability Amount,STAGE TSS ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Derivative Position Liability Amount,USD,US Dollars
oracle.npofe02p.ods.rep_stg_tss_otc_deriv_cntrct.usd_dpl_amt,Usd Derivative Position Liability Amount,REPLICATE STAGE TSS ONE TIME CHARGE DERIVATIVE CONTRACT,US Dollars Derivative Position Liability Amount,USD,US Dollars
oracle.npofe02p.ods.rep_otc_tss_deriv_cntrct_cntl.usd_dpl_expt_amt,Usd Derivative Position Liability Expected Amount,REPLICATE ONE TIME CHARGE TSS DERIVATIVE CONTRACT CONTROL,US Dollars Derivative Position Liability Expected Amount,USD,US Dollars
